ENERTSTAMP,ID_ENERGY_BUYER,ASSIGNED_ENERGY_VALUE,ID_ENERGY_SELLER,TX_HASH
2020-04-16 10:00:00.000000,75,0.158,73,d52c03ffc511f69275e656bc70de620195a03745776f86adf97386b9ab310df4    
2020-04-16 10:00:00.000000,49,0.117,56,a87c98243aa48061f7fa947068998f55d285fae08f3b5cfad1631ba84f82cb3d    
2020-04-16 10:00:00.000000,49,0.245,60,e43c8c437611e6cc6f6338186a5bcf279a01540b6f46dc51bb9b20491e0235f1    
2020-04-16 10:00:00.000000,50,0.705,60,e5b05ab04042d1ada009a1f03ad17020ae0cdfd5c3e5627612e1ec76951ca13d    
2020-04-16 11:00:00.000000,75,0.126,73,56985e256ad0ce0a3daa79a66d93298fedb2aa02ab5a49ac3c7e15b18f0d4ba2    
2020-04-16 11:00:00.000000,49,0.596,60,4a20ac1349fb49999fdf1b61b6d1fc269e1d31c88a9a4f4d143cd45c17dafeb6    
2020-04-16 11:00:00.000000,50,0.741,60,d4d883fed6fc00f8a01e233e181d4dd7bf336a579852b846e7b0f1683bcf547d    
2020-04-16 12:00:00.000000,60,0.107,56,51508746058023f984b68290bb1f5a70ceb201bc261dbdf982ee2126c1e48c98    
2020-04-16 12:00:00.000000,75,0.365,73,bd22732362eb037071490779e34a8662db10ca327372f3d7e73c0856dab7cbc5    
2020-04-16 12:00:00.000000,56,0.782,60,d7c41876bb7294acad80d419960b959d58592cdcb8c457b5ddabc69090807a9b    
2020-04-16 13:00:00.000000,75,0.245,73,8232a255d50784cc02e1abe3e14bce6a096453c29741d6fe264e5ba82675e49e    
2020-04-16 13:00:00.000000,50,0.253,60,b338533ed02b5e2254ef1903cc2b40f097fce3f10ed1272d73f265c7f39ba012    
2020-04-16 14:00:00.000000,75,0.193,73,471babd1cddb7992b837cd0caad485ac1ce25274cc104fd908d519e849152806    
2020-04-16 14:00:00.000000,73,0.122,56,90d44585de055c3f6920bf8312fb807d106e31ea49a5eb667afe96310ba8c5ff    
2020-04-16 14:00:00.000000,73,0.327,60,b6f5c372c8267ea9aa1299898e8d4af8db09896214fe1c13e49f18e4dc727ed8    
2020-04-16 14:00:00.000000,49,0.766,60,2d52487bfb5715c7b9a3ba131cf553b09bbb5c4e032a50dbe80e4193d805be1d    
2020-04-16 15:00:00.000000,73,0.248,56,56a083c44e5dc67e60345a179a792d50c2138fa72adb320bd278b8ce883afabd    
2020-04-16 15:00:00.000000,75,0.158,60,27d20bb47b99e5894ab59590131dc2ac62d5d58eb37f83c341a5638c026c967b    
2020-04-16 16:00:00.000000,73,0.241,60,bd1c704e1da09af0a7cbee45215c26c39f36d39d48aea84ec3b4c416ad97490e    
2020-04-17 08:00:00.000000,53,0.373,60,a54c6cf804e9e0c160a39f0e8ef813f8d8a36477930ea94ae7e049f24185a6d9    
2020-04-17 09:00:00.000000,50,0.271,53,b7d4a3316d25be424de829bbc3b945766f580eea50a4623cf726c9c89cca428c    
2020-04-17 09:00:00.000000,56,0.149,60,d7889501eeacc5be90e3895c068d922af2bd69c35c54e2fc8897502579279586    
2020-04-17 09:00:00.000000,75,0.24,60,db94f0f529483d4c8072e02a7459d576c71bd47af8abb760a04c25fa474d310e    
2020-04-17 10:00:00.000000,49,0.479,53,51dc26f994470bb222862d6f670893e43acb01928b2cd8df005fc89503290654    
2020-04-17 10:00:00.000000,50,0.186,56,e8e44c2da7cdd01a9cda8d97f610dcb26cdd6314229dae1c177125ea417d4929    
2020-04-17 10:00:00.000000,44,0.109,60,792925704e0f26aa40e5919f0236be3eb4d3a731db36be71a085ae0b1d184057    
2020-04-17 10:00:00.000000,75,0.168,60,7c2823c1276ba6438f2cee3ff088e5a7aab26c839a05ec1c4fae80cfc3374f88    
2020-04-17 11:00:00.000000,49,0.963,53,f458ede312d3e586c6c6f9de75e3f8ee1310aa20a181b0bf364b0ac8635fb1d2    
2020-04-17 11:00:00.000000,50,0.384,53,efc3c7e49ec175fe14c02b4042218442b0aaa9802d612f48ec3c68663e8dbf8d    
2020-04-17 11:00:00.000000,50,0.337,73,b32346d61d123c0bc2acfb8adb429d434f22ea1fd5842501a9b07c7018d864a3    
2020-04-17 11:00:00.000000,44,0.125,73,b0b0ce1a445d174b244b0ee53957360c9317f07457362ed19017bf1e30672c5e    
2020-04-17 11:00:00.000000,75,0.116,56,9acf1403fcce6c2cc4ba4580ad71daeba79ff6da8c3f1a0d7f733bdebe2187b9    
2020-04-17 12:00:00.000000,49,0.633,53,91c2471801d1918da180edafc914176590c1491e8ee4d2aa4e767cbe689ccee4    
2020-04-17 12:00:00.000000,50,0.501,53,2d9f5fbde4700f32707ba38d8fee21edb65664fde478b98285e9de254f924c41    
2020-04-17 12:00:00.000000,44,0.3,53,6de44c067b68b641f383a3eed41b932472db1321bcdd52c3e153727776dfd26a    
2020-04-17 12:00:00.000000,73,0.283,53,902a37335cfd56e965dec1b3f59d99032a5a99f770ea0c7e82f5a770e64a883c    
2020-04-17 13:00:00.000000,49,0.522,53,aa98c77e94d81bcc59b263b74ebaaab99ecd4a011a4196a63cdd83bfcd7e2abf    
2020-04-17 13:00:00.000000,73,0.179,60,7a40e9e1a75dff2210855269e7223f2a35c00783c7ff6947ff55a562437693bd    
2020-04-17 14:00:00.000000,73,0.348,53,a62508d9cb6bb4e1cb5097e45d17ae003d9a5fa08859c48fafbcf919b4bac289    
2020-04-17 14:00:00.000000,75,0.253,53,d9f2515426c3401a381bb4b44a5b2166d9717f1a691ff805527ade2baeaae2c1    
2020-04-17 15:00:00.000000,50,0.253,53,0ce19ef3870dac7b7b1f3d264d704c6e2169ff4c00e0d2d9b1790f4c08f80cde    
2020-04-17 15:00:00.000000,53,0.129,56,a42e06acdd9737c7366cf7ae223e48fff671764b7673c2756f18c33578560ecc    
2020-04-17 15:00:00.000000,75,0.19,56,ede3f4770976aa4ccebab502cf9a2ecf1d02321f7b3d878857243d19d01f2bbd    
2020-04-17 15:00:00.000000,49,0.129,73,74bf1975e6bef4f8757618b6f32c70ece8e9b59d97a6823e9d2145de641401a8    
2020-04-17 16:00:00.000000,56,0.273,53,9ffdb2e2314c0c8d3286ace5ec9bbdc12279f1713410af2ff49101623e39f8b9    
2020-04-17 16:00:00.000000,73,0.199,60,4c559f2ff4d6dec1fe8e9b9afae989b2eb6f094a37bfe2a881c1d9956678b422    
2020-04-17 16:00:00.000000,75,0.182,60,a5a62a46109371f63a49bf2255a2997756270115b0f74cf3c6d4e639461096c6    
2020-04-18 07:00:00.000000,60,0.175,53,4ce8037cb95506f30607ab6b597383964f110b9c49a145d20145ed35938a42ce    
2020-04-18 08:00:00.000000,56,0.272,53,1a695e42088ae5b419833d9a5b7752628d8831073a6887c0074caed9dd1e93e5    
2020-04-18 08:00:00.000000,75,0.199,53,e44558483488fc42dc0673385084357337b9bfb0afdee13fc7939b91dfff3309    
2020-04-18 09:00:00.000000,73,0.207,60,31c3e331cb0c9a5dd5f6e130d2d6a92d14c7aea52939782354971b31e9272f8c    
2020-04-18 09:00:00.000000,56,0.17,60,94828790545d15930c2d719a009a45df57fbd5e65fa775ac353daeca86a56c06    
2020-04-18 09:00:00.000000,75,0.193,60,05188bdb4db75693b24826696a378e1c856ad1a94b74efb8e40ebf4e59733ae5    
2020-04-18 09:00:00.000000,60,0.262,53,53367f83d51e78671198abd3e20881888b5e0bca2b5678205a929bd0a6fb6a27    
2020-04-18 09:00:00.000000,49,0.251,53,6e47600ecdd74527d9758a2bb96f9ad262b7675a9682662df97171362d5327cd    
2020-04-18 09:00:00.000000,50,0.424,53,08213497176beb2057bd95d0f37a9c69c996221922104c185620684ac3c104f7    
2020-04-18 10:00:00.000000,75,0.223,60,d3160aa3174591aaee7c7208efeb7f561b3b6e91f5ae1781136d9d7e0f38776c    
2020-04-18 10:00:00.000000,49,0.382,53,8469b01da71f4918729c5c9f49d7aa9e97547513a92ea3bdc81ee45a9c68768b    
2020-04-18 10:00:00.000000,50,0.42,53,7e311c6b164a92bf9065c7120ce6bf5c7b6347a82d59ffa1bea158e9686de14a    
2020-04-18 11:00:00.000000,53,0.165,56,da7c4f451d1ac916af164d5d749e885caf14954195742c29c5347400c4467a41    
2020-04-18 11:00:00.000000,75,0.155,60,04743ccf2e2f2e859193c3ab0e3ae374fd066caedbc505ff6e107393c3ebceb7    
2020-04-18 11:00:00.000000,49,0.395,60,3b22139036777756c2774b5cfb9e857650ca4dc88fa79f6b3d07d9545d793ea8    
2020-04-18 11:00:00.000000,50,0.418,53,423ba1b5adeed03f8f14d2917a3ffc1ffa13830c06e32d7b559d1ce4aa6ab2dc    
2020-04-18 12:00:00.000000,44,0.102,73,2731c4aac02e3b894e82a832156987087ffd861fbafe10f9e0969a39937c803e    
2020-04-18 12:00:00.000000,75,0.223,60,e64235b5d704d31545ba179d23f3c643aa81405fef67510e8eddf1bf09846d76    
2020-04-18 12:00:00.000000,56,0.326,60,43aae2952920b6bad924dc20ea8a84d883f6c02a5e7d380e34ccf23be960c196    
2020-04-18 12:00:00.000000,60,0.318,53,81b07f8e086d2fcdba5266faa00fd5fad4fbb872dd73d201e65dee426f885541    
2020-04-18 13:00:00.000000,56,0.132,73,28835ede8df81dc8c9906d31218b3a110dc1ec6d9f0ae3c3eceba50b536020f4    
2020-04-18 13:00:00.000000,73,0.335,60,66c4b3ba86d435d3d8d97be5118ecba2271d53df231970de7e265730fa24a910    
2020-04-18 13:00:00.000000,53,0.123,60,0ecc2c2805c491db50ebb9f2cee8be996a8bfb1cd391437706d696cd25e094bf    
2020-04-18 13:00:00.000000,60,0.535,53,58cc42c72162ce65f528e99643b6488fe97e8d226e14eb353717dc789a14cb4f    
2020-04-19 07:00:00.000000,60,0.272,53,7796ea6b4fb92c384eaa2c6d9cf05055fbd40d69bed253db8ca3af15f88e2e06    
2020-04-19 08:00:00.000000,56,0.414,53,2bb58253a750a5aa49dcf4efeaa6cfd818abb8e711193c51ec61f3e0828468a9    
2020-04-19 08:00:00.000000,50,0.378,53,6f11a09df23ca98198ad26f2ada046717bbba66554208c97bade7de15a12713d    
2020-04-19 08:00:00.000000,49,0.175,60,1a8a6985c58e7cb2fdecaee636123d26a09f1fbae1beef1f48008fe813fead3a    
2020-04-19 09:00:00.000000,53,0.259,60,682cb54bb2a36183c5accdf8c2e69ea75f9a9b8d649ff5159a0a4232a82afe04    
2020-04-19 09:00:00.000000,49,0.377,60,3841e30bc25611e23221f5c4799d9468d53f84a12f60078845ef66bf3dfb945a    
2020-04-19 09:00:00.000000,50,0.384,60,1b441e890fd0d40213799714d4b861c1cb45e8827fa2ca90b7aa031e51890034    
2020-04-19 09:00:00.000000,60,0.223,56,decc0f938c378c11f23a3718484fff9180758a2f4bf29e6acb5c85ecab2d9c6b    
2020-04-19 09:00:00.000000,75,0.221,53,5c6e2c29a40fbeda45c8a50d49cff6b25edd2718e052a7ced21b0c85a75ddfbe    
2020-04-19 10:00:00.000000,50,0.511,60,7a5e65c2e926506e367ea3b1397cbaf3569d6249d259cc81cb3b43fbad222987    
2020-04-19 10:00:00.000000,53,0.37,60,5b36478d6ff0387a57615102a8259108cd896b6a876478a0aa9de939de2fd11a    
2020-04-19 10:00:00.000000,53,0.101,56,3325effee667d92fda977c5fadc703f96a40ca2ad3b50447fa26da3ab6856446    
2020-04-19 10:00:00.000000,49,0.274,56,2d1698d0fb5cf8b8c40508b904b564d254051db8980dfec2dffc2a61973b211a    
2020-04-19 10:00:00.000000,44,0.153,56,10d50886a551ebcc7727886429a312ab8506292b9707e8e079ff2df3d611533a    
2020-04-19 10:00:00.000000,75,0.204,56,7c957ba75101a1395c7db01076e3f015b75dd1e34cb1266f25f18bfb194efebb    
2020-04-19 11:00:00.000000,53,0.772,60,b4e758f96ec9f240ac6f31fddeef3c3d74e637dc155b5eb7d96aeba577a63391    
2020-04-19 11:00:00.000000,50,0.639,73,c0a4494e6fd0d3efe42854eeebe7915f0c51045421c77c2495022ea07d224bde    
2020-04-19 11:00:00.000000,49,0.33,56,9f96a00c7f4f0834834494493103c3632aee2f364a0336bb9ce8e441191accc1    
2020-04-19 11:00:00.000000,75,0.113,56,cd83a6e68f753b41bb766b0d95e217e7557cf8455881696b6094760b4c8b835d    
2020-04-19 12:00:00.000000,50,0.562,60,4651c750dc518fcdb75e8a522607a4a76f517a09dc8e0979a68a09ef8d5e88e5    
2020-04-19 12:00:00.000000,49,0.302,60,5bda3edf7c98e9e7e3bd63c6b31e7cff0823b9edeaaa4f21e278c9e257680d53    
2020-04-19 12:00:00.000000,49,0.133,73,ada55b4e0c9565e9bcab4b29c94fd2817353e64083828fb2c72227957e2c60f0    
2020-04-19 12:00:00.000000,53,0.19,73,1996c96375eebd112a42ed4cf13d0a55997ce630e6dc39be16200df3df574880    
2020-04-19 13:00:00.000000,53,0.771,60,1f2369a094f170961591aaf64ef6a4b17a05c58e53986b0c7b8d642f27d78fd9    
2020-04-19 13:00:00.000000,56,0.126,60,950ea2688db9f56bfc794bb33e4618f993b451ba5defdc791ca62b398fb8c7b2    
2020-04-19 13:00:00.000000,44,0.109,73,bc4dca07ddc995dd3ea412b4c06c7ff1967437a47ddb2fcf49b7b39ce8023d8a    
2020-04-19 14:00:00.000000,60,0.472,53,3f8e21c9bfbb227f805c9eec83c5a1fa0444feb3d38781fc9304f26ec04f1a3c    
2020-04-19 14:00:00.000000,56,0.254,60,ff35f81fbfc9d914aab4e68e257dd230dc98e1722125b38aa06fd742f0217733    
2020-04-19 14:00:00.000000,53,0.182,60,0bd1101ede58fc490136aa146996b43dd2acfe240c420a24622724d710d02ce1    
2020-04-19 14:00:00.000000,53,0.149,73,a6a8500f66554108285f11e197959a77d2a9aa4ced8088fe5f7065ec825ee35b    
2020-04-19 16:00:00.000000,60,0.31,53,427baeb6df2e83a1f77737e7f58c1b56773194936ff413c6edc6f89c2ec3bc62    
2020-04-20 07:00:00.000000,44,0.102,53,5851793064cafb21b7e1270083d76b134358c84f6dd50cdb26472bb9eaf09d62    
2020-04-20 09:00:00.000000,53,0.103,73,a226851f9156ffe39d3c5989d33cd4959ef6bb3155f3ea02bbeaa74661d8ebbc    
2020-04-20 09:00:00.000000,53,0.104,56,d631f17e3b158867efbd5d72a691c732f8a5144438477aa02107b9bf37c58554    
2020-04-20 09:00:00.000000,75,0.123,56,6bceefafd2d5c5450660b6fab2eb73036ba3957c6b184c130cb2db86d21d7540    
2020-04-20 09:00:00.000000,49,0.28,60,c77bb72af385d59e6cdbdbaae7b8d00f098c3a8bdb87d1621e028151f17bf031    
2020-04-20 09:00:00.000000,50,0.456,53,865051cd0d592d76ce056127ad27ff52120e979e56a841f2e38a411b7a6c4450    
2020-04-20 09:00:00.000000,56,0.539,53,c94ab1a426a82c3c497e36c3c9df7023b9bc00e67ada2205e997afb3bc7dbbc4    
2020-04-20 10:00:00.000000,56,0.256,53,249c5475a88f207ee4f4595a444311d5290ab991f54e2b86ec06e77816575bc9    
2020-04-20 10:00:00.000000,50,0.232,60,538d9257c95163f8083fc6cc65528d08027af9d3db300202e4b66da1f2145d55    
2020-04-20 10:00:00.000000,53,1.052,60,5ac289344d82887ca260660b36d6ddc7c009b53d68ee45333dec139c85c8365f    
2020-04-20 11:00:00.000000,44,0.112,73,e50a047e3efefbea8ac81a9056c92c7435a38ed3653146da45d218f4e0976da7    
2020-04-20 11:00:00.000000,56,0.153,73,28eb41badeee1e2254dec24d5ec60f2d48e246171665b211337ea706eb39d058    
2020-04-20 11:00:00.000000,75,0.229,56,c3f9b070130a002177b495512b23bc48e1dfcdb7b33f5d5ddfa3a577259a61f9    
2020-04-20 11:00:00.000000,50,0.657,53,0050504b0c52c2ae9f3e168e4e7e1e3eee365ab5853b05bd416bc3b61bf2d4f0    
2020-04-20 12:00:00.000000,44,0.142,73,215e037bf6f009f24e42c8991250cd6e07e14c869f4410a76184d3112f9f1b4b    
2020-04-20 12:00:00.000000,75,0.172,73,609439dc3437d928faf056deb898545152509ce27eb251b682e82a6c3605644d    
2020-04-20 12:00:00.000000,56,0.428,60,aec0fde9998a32ba4f115d43277547ab145c4a89db07559fb342c74d31ff1d8f    
2020-04-20 12:00:00.000000,49,0.669,53,d6e85c1986a5a4aa55647e282d8122c4b6e115688af8fa70a5efe928292d2c22    
2020-04-20 12:00:00.000000,50,1.038,60,e7c0cb217cab46899de4bde71957b05bd8e9625b3cb28428abf5385ad09bb27b    
2020-04-20 12:00:00.000000,50,0.519,53,799362d87c289fc7d76a396ba9711f36c3741419e64c24118ba321a4234d84bf    
2020-04-20 13:00:00.000000,75,0.144,56,811a5ce55e6e35ea3ff43603ce33f55e7f2d0a83488d2f6f6f71ce26d64f6daf    
2020-04-20 13:00:00.000000,50,0.232,56,362816c4f7d98d5beb20cbcbd791d44ec0b00a1d6cbbd1390b5ed07bda57f8bf    
2020-04-20 13:00:00.000000,49,0.537,60,d1684242be15b0c96a8872c215a1a29eae3339f935dddeacd22b63b51c407901    
2020-04-20 13:00:00.000000,49,0.18,53,276320b86a4203fc0a90aaf82fffbc6b3da5aa381f1e1b35eee9028d0579847b    
2020-04-20 14:00:00.000000,56,0.11,73,8fe1640658d01554200a66649cccae550942420144033a20a2bdcfb6998d0c3b    
2020-04-20 14:00:00.000000,53,0.145,60,37bf02633389bc2bbd98799f0006f6d86ab3c7727339e64216fd1bb770596df9    
2020-04-20 15:00:00.000000,56,0.159,73,e37af9a9da2bd391a196c029b6507eb33a1a336cf8b86eae3ae49a1fb45e9ce7    
2020-04-20 15:00:00.000000,75,0.112,56,e6aad988ad8152af07ed4b7fe018ab69b6d25b7bafac50db7268a86403a7a761    
2020-04-20 15:00:00.000000,60,0.106,53,1a25b2c3ea18c2e06c1a2688405b1a1e80a5939d0e4bd40525146e02a3f4481b    
2020-04-20 16:00:00.000000,73,0.166,56,34b54ce72f69078a9d961f122b2584c6a978bb611dd8f162f3dd66fb6fea4dfd    
2020-04-20 17:00:00.000000,73,0.117,56,84118537a84e7ae1cbc9b4818a769c182b8ab853eccd58363c7b28322c00dec9    
2020-04-20 17:00:00.000000,75,0.148,53,db66cb36b90ddeb12d78e17908300ac950238358224e4835c95ae82ea4ff3a0b    
2020-04-20 17:00:00.000000,53,0.413,60,fb8612678d0c8b3cc9c66fee309f5008807cfc45ab648a2dc2ce55312ed8cd74    
2020-04-21 09:00:00.000000,56,0.195,53,2799b0a6d9c8a33cd5277c67bb755c4ee99ce9a2f101b5af751dec1addf56573    
2020-04-21 10:00:00.000000,56,0.394,53,05caa34f0b15d682426762df6a2f4e403917c80fc1f1e437351601cd37ba8f43    
2020-04-21 10:00:00.000000,56,0.277,60,2faee7e4edc3a41f46555c03bc38fb4ded6463197dafd3b228093768052aad9f    
2020-04-21 10:00:00.000000,73,0.116,60,2c18c082a7c11117d79e5a7315aba87d4ba5b30093bdd98f12919f11a0131d9d    
2020-04-21 11:00:00.000000,56,0.642,53,63ccbba01b3eb8fff5dc0aa9e2e3290bdd8ba0d0e0392bba9d4ef326a3592eb5    
2020-04-21 11:00:00.000000,49,0.279,60,dd30eacfd7481a93a5ef3548391ec25a9f4d5a873f42572e2579b8eebf450806    
2020-04-21 12:00:00.000000,53,0.714,60,1597291f684cc34148bd01667655d5e5c4639de5cdef6a5662d46645acdd56b5    
2020-04-21 12:00:00.000000,49,0.374,60,f1f57992b320c6b5c9066457e12918344a800b1893873ce6e2b9a982a4e159dd    
2020-04-21 12:00:00.000000,49,0.251,53,273fed46f4db701a8a9af6988bd600fdfc259bbd6f3236d3b4e76468aabf61ec    
2020-04-21 12:00:00.000000,44,0.173,53,1a5f84a5b1fce9bff3f51b00bafe9a743fb4f30f45037ebbfbd2f049531afa9d    
2020-04-21 12:00:00.000000,73,0.105,53,6c413e6756e0e3aebe9ff7b87796847c15ccee56db6d6da0b2e6b73e79fcf66d    
2020-04-21 12:00:00.000000,56,0.249,53,868cbc3e1633d3ae78fa412db34d82e3a3a1b9f31015c8cede3f2abc1790da42    
2020-04-21 12:00:00.000000,75,0.197,53,282458f84f2cd976186bc06c7e1ea05556f68a2cf2ff85354ff7394208680fdb    
2020-04-21 13:00:00.000000,50,1.38,53,0006c77c4820948d4ec451044fa01d2760fd1c83fbc2f28f73a9f032cf11a5d7    
2020-04-21 13:00:00.000000,44,0.304,60,93d41633a63f14286a2ee03f070a0ff42e2d3201c577cdab45056df7b629b55b    
2020-04-21 13:00:00.000000,49,0.344,56,aa334cef7a0c308e5a792e7689678deab67c2af5f11c766ae22177a4bb6c6cd2    
2020-04-21 13:00:00.000000,53,0.213,56,7f540d791736072855c1b83e1415e6b69d8cfc6ead5b08002dcbb9c729b3c2d7    
2020-04-21 13:00:00.000000,75,0.102,56,8de2fe6d22bb5d732ef55772e998ffb27fc644474657aed974071ad0faf3d24b    
2020-04-21 14:00:00.000000,50,0.626,53,d297ad3102fea6b4319d84e0d7023013ffa6497092cf3a85a506995050b965b8    
2020-04-21 14:00:00.000000,49,0.56,53,8afd9e9887f3b113f17982d7ce9a0bbcd05f5f7955c0f5c507c9ae7372e8624f    
2020-04-21 14:00:00.000000,49,0.15,56,8d9ae970816d8974691d351f068865084af9f178dd40cb78ca8bdc4c1be35497    
2020-04-21 14:00:00.000000,44,0.125,56,d6149efae8fff3502cc5e98271f27d80219283799ec4492db07d535864d9601e    
2020-04-21 14:00:00.000000,73,0.123,56,d87b0e2c37cdede50a4114218fc174e068ff72f26a31f777b54b19c0160db828    
2020-04-21 14:00:00.000000,56,0.103,60,01c5d9ecdf8b1346518ff63bfc066997c7d8fafa8ec28b29faf853514aa4e05b    
2020-04-21 14:00:00.000000,53,0.189,60,4217f6e6fa1e8681741f8f526aa335abc5b44fcf611fc9971bbd4435dd787522    
2020-04-21 14:00:00.000000,75,0.154,60,ec7f4dc66668f8b2adac901b7833ff5fa6a52f8b2f76da6b375f07e05e76726c    
2020-04-21 15:00:00.000000,73,0.459,53,3ae0de0fb1194ec3f6cdd2acf29978ee64839b3afdb75a99782a1cd7300a4049    
2020-04-21 15:00:00.000000,75,0.143,53,330e0498872324b60ddb51bb51adbbfd741b18dc575c9217df6c840160e09d64    
2020-04-21 15:00:00.000000,49,0.248,56,ffb824d0563e679aaa0e8c7cad9c76d6895726021e458b1045454dab3a7463f7    
2020-04-21 16:00:00.000000,50,0.265,60,0d399e8dc8c399082ba346a816120ef6fa4d40e305d95ea31344cb08f329f0bb    
2020-04-21 16:00:00.000000,50,1.055,53,b9880a223a6c0943d80bee94a92878fbf254f65521a281d546608b2f47a1f553    
2020-04-21 16:00:00.000000,53,0.838,60,1e251581cd732d0637c4e9c540c48dd843b094f7ae9a605e2429b1f0fdfefaac    
2020-04-21 16:00:00.000000,75,0.211,56,f61a2f58acb8c54d14366ce6c993c539f040c01dba93edfcdb899ca9c121e3aa    
2020-04-21 17:00:00.000000,56,0.276,53,84c1e92f6bae2cf86a7c376702ebfe2ce87906414332ebfc040f40a47ef2d5a4    
2020-04-22 08:00:00.000000,56,0.346,53,c609f3d4cdf1c8d7dbad02543a4f42d59d1c6d6c7dba956fbd1bff75d5d8ba58    
2020-04-22 08:00:00.000000,56,0.306,60,44be81c322347d80cd96ebbfb7ddc364d24bf30c346aa8e78b24d291c3956f63    
2020-04-22 09:00:00.000000,60,0.103,73,a2d3b13f7354e52d7fe2bda9f31e725a9fabaebe27a2526aebf4f8cc6e72ea8b    
2020-04-22 09:00:00.000000,56,0.253,60,c5eb92480fa7a11cf62c6cf305fe4e4571c817225537288088fe14e5e8c2cf4e    
2020-04-22 09:00:00.000000,53,0.362,60,8499ce2c814afa2005b5b151b4eaf6be5d72ba10224b2bfd6d9255f475df69a7    
2020-04-22 09:00:00.000000,49,0.156,60,a984e059d3643dbbddb5990bee1c8465c9deb93834f91643405761501645fb8f    
2020-04-22 09:00:00.000000,49,0.148,53,be5f6e618fc379c29391956d27411e6cf59fc841652758dd86ff316654face56    
2020-04-22 09:00:00.000000,50,0.75,53,fcf09da2c1ed0f36011752c0bff2e902a61b3d457939921aaf866bc93c80e7eb    
2020-04-22 10:00:00.000000,75,0.101,56,7e43a72c00ab5a029c9205efcf75a4d25374919744a38b2d57603dc6675993ef    
2020-04-22 10:00:00.000000,49,0.33,60,9b2fd5e81cd6536bcd21bac3dd660e4671ef97f1d100cc55d34b0f08d3165723    
2020-04-22 10:00:00.000000,50,0.267,60,0ec79f962ab06e8599c1812675c2507934daaf7a2947b10a96bb4bcabb36c4ec    
2020-04-22 10:00:00.000000,50,0.686,53,20ab94c50cfa5b8cb1f23c125c1e7abdaf57ced38c3f52aa09eb1627aa1628af    
2020-04-22 11:00:00.000000,56,0.142,73,d61149ec0b901d7ca3deb211c3de4d737d541705d4e8a55e516f95ff528324fb    
2020-04-22 11:00:00.000000,50,0.284,53,59a207ba0c29abbc66af69a2687e1a71e4be4845003cd74cac0d9a5a7fa9057c    
2020-04-22 12:00:00.000000,60,0.159,73,6cba3a7ecb0c3f783255ade8bff050f003279f2e67615f566798efca92271b7c    
2020-04-22 12:00:00.000000,56,0.173,73,d07b12c887701b04c4f116cfb0b72f78fb3f08fb298a3524c4847d770bedaf34    
2020-04-22 12:00:00.000000,53,0.204,56,aa83c3cf06649d915e0cd4275cc29b59953ac9a5a1baaa6a8b1031a40fc0a7ab    
2020-04-22 12:00:00.000000,75,0.192,56,61cd4a64cd704e798db267c0ed0ad385747e61d8f62b6b4548b8d56a005a631b    
2020-04-22 12:00:00.000000,49,0.674,53,9f959d32e2aab10e57c217dacb86830bd4d315ad2cf79fc900726741052daca5    
2020-04-22 13:00:00.000000,53,0.112,56,1e77c6d626bfe138a77c0ce3a192209f4ee8d616ef32582f520a73bae7f2badf    
2020-04-22 13:00:00.000000,53,0.578,60,7edb4b579c3a8c14fcfea04650477388964673af1390ef026b7ae2ff89320151    
2020-04-22 13:00:00.000000,50,0.217,53,0df7cbbb8e6db4cfa849f006f3c31ba68381f49d01826c3c22e45844629af62b    
2020-04-22 13:00:00.000000,49,1.578,53,fe33985cac8ce1e9cd249ed017acc9535ecfd151c7c2c66f58e6ee7a83e8def8    
2020-04-22 14:00:00.000000,53,0.117,73,a19e83ff449c6c1ae1dd70a910caadc3996a191d8686e7795ae00df0e5eff64a    
2020-04-22 14:00:00.000000,53,0.121,56,d799814eed16a06bd2a82128c07a32d5001e6d2e4f719c450ad675abe9d3778c    
2020-04-22 14:00:00.000000,75,0.22,56,cee2e6b2466355704b9b92955e2e2e2bb6bc90f3cc9435124a2408436a040049    
2020-04-22 14:00:00.000000,50,0.728,60,b91b0375fb042434336ded68b386afb576361de62d5790745033b34632d6055a    
2020-04-22 14:00:00.000000,49,0.423,53,cc6cdad7340d8b124cf2f1179a6fdc4b43000fa1410caa2b5cd680d33303a39c    
2020-04-22 14:00:00.000000,49,0.702,60,f7d86470375fa30ee469677c2bc69839aeb090ea8d953c9fc0491df62aa68f2c    
2020-04-22 15:00:00.000000,56,0.164,73,64a1ac4effc5d33695b5524d4e36db9050d405000c258f9582b746d23a814749    
2020-04-22 15:00:00.000000,53,0.227,56,8d3dde559971d841c4e62d15b2e092eb160414c311916bfdeb36789bc2fbc855    
2020-04-22 15:00:00.000000,49,0.673,60,9dd6eb20903148222b4360b4dea9480b10d1d63c60c76101b7c7319e3a8942e6    
2020-04-27 10:00:00.000000,56,0.295,73,e604b403f372c19268541cfcddd5a80f50a1cde75841f500015cc059f55de000    
2020-04-27 10:00:00.000000,44,0.131,73,d1d839ab6320150c4e32a406211442a0643aa72592cfa7aae6253af2d4c3e137    
2020-04-27 11:00:00.000000,49,0.671,73,9c5530740f995c2354eaf1b6a3adf292541e6394c47dafad1dbb93b173822f7b    
2020-04-27 11:00:00.000000,49,0.299,60,1e7bfeec76c9cbfabff40150ce43ac020dddc9d13a87d1c1838a6c01f15fa790    
