ID_ADDRESS,ENERTSTAMP,GENERATION_kWh
62,2020-07-27 19:00:00.000000,0.001
72,2020-07-27 19:00:00.000000,0
61,2020-07-27 20:00:00.000000,0
62,2020-07-27 20:00:00.000000,0
72,2020-07-27 20:00:00.000000,0
61,2020-07-27 23:00:00.000000,0
62,2020-07-27 23:00:00.000000,0
72,2020-07-27 23:00:00.000000,0
61,2020-07-28 00:00:00.000000,0
62,2020-07-28 00:00:00.000000,0
72,2020-07-28 00:00:00.000000,0
61,2020-07-28 01:00:00.000000,0
62,2020-07-28 01:00:00.000000,0
72,2020-07-28 01:00:00.000000,0
61,2020-07-28 02:00:00.000000,0
62,2020-07-28 02:00:00.000000,0
72,2020-07-28 02:00:00.000000,0
61,2020-07-28 03:00:00.000000,0
62,2020-07-28 03:00:00.000000,0
72,2020-07-28 03:00:00.000000,0
61,2020-07-28 04:00:00.000000,0
62,2020-07-28 04:00:00.000000,0
72,2020-07-28 04:00:00.000000,0
61,2020-07-28 06:00:00.000000,0
62,2020-07-28 06:00:00.000000,0
72,2020-07-28 06:00:00.000000,0
61,2020-07-28 07:00:00.000000,0.617
62,2020-07-28 07:00:00.000000,0.115
72,2020-07-28 07:00:00.000000,0.029
61,2020-07-28 08:00:00.000000,2.915
62,2020-07-28 08:00:00.000000,0.521
72,2020-07-28 08:00:00.000000,0.115
61,2020-07-28 09:00:00.000000,4.889
62,2020-07-28 09:00:00.000000,0.925
72,2020-07-28 09:00:00.000000,0.319
61,2020-07-28 10:00:00.000000,6.31
62,2020-07-28 10:00:00.000000,1.312
72,2020-07-28 10:00:00.000000,0.752
61,2020-07-28 11:00:00.000000,6.102
62,2020-07-28 11:00:00.000000,1.225
72,2020-07-28 11:00:00.000000,0.802
61,2020-07-28 12:00:00.000000,4.702
62,2020-07-28 12:00:00.000000,1.555
72,2020-07-28 12:00:00.000000,0.913
61,2020-07-28 13:00:00.000000,3.949
62,2020-07-28 13:00:00.000000,1.457
72,2020-07-28 13:00:00.000000,0.943
61,2020-07-28 14:00:00.000000,4.678
62,2020-07-28 14:00:00.000000,1.219
72,2020-07-28 14:00:00.000000,0.435
61,2020-07-28 15:00:00.000000,4.931
62,2020-07-28 15:00:00.000000,1.288
72,2020-07-28 15:00:00.000000,0.382
61,2020-07-28 16:00:00.000000,4.568
62,2020-07-28 16:00:00.000000,0.991
72,2020-07-28 16:00:00.000000,0.256
61,2020-07-28 17:00:00.000000,2.525
62,2020-07-28 17:00:00.000000,0.518
72,2020-07-28 17:00:00.000000,0.037
61,2020-07-28 18:00:00.000000,0.487
62,2020-07-28 18:00:00.000000,0.062
72,2020-07-28 18:00:00.000000,0.015
61,2020-07-28 19:00:00.000000,0.02
62,2020-07-28 19:00:00.000000,0.004
72,2020-07-28 19:00:00.000000,0
61,2020-07-28 20:00:00.000000,0
62,2020-07-28 20:00:00.000000,0
72,2020-07-28 20:00:00.000000,0
61,2020-07-28 21:00:00.000000,0
62,2020-07-28 21:00:00.000000,0
72,2020-07-28 21:00:00.000000,0
61,2020-07-28 22:00:00.000000,0
62,2020-07-28 22:00:00.000000,0
72,2020-07-28 22:00:00.000000,0
61,2020-07-28 23:00:00.000000,0
62,2020-07-28 23:00:00.000000,0
72,2020-07-28 23:00:00.000000,0
61,2020-07-29 00:00:00.000000,0
62,2020-07-29 00:00:00.000000,0
72,2020-07-29 00:00:00.000000,0
61,2020-07-29 01:00:00.000000,0
62,2020-07-29 01:00:00.000000,0
72,2020-07-29 01:00:00.000000,0
61,2020-07-29 02:00:00.000000,0
62,2020-07-29 02:00:00.000000,0
72,2020-07-29 02:00:00.000000,0
61,2020-07-29 03:00:00.000000,0
62,2020-07-29 03:00:00.000000,0
72,2020-07-29 03:00:00.000000,0
61,2020-07-29 04:00:00.000000,0
62,2020-07-29 04:00:00.000000,0
72,2020-07-29 04:00:00.000000,0
61,2020-07-29 05:00:00.000000,0
62,2020-07-29 05:00:00.000000,0
72,2020-07-29 05:00:00.000000,0
61,2020-07-29 06:00:00.000000,0.002
62,2020-07-29 06:00:00.000000,0
72,2020-07-29 06:00:00.000000,0
61,2020-07-29 07:00:00.000000,0.619
62,2020-07-29 07:00:00.000000,0.091
72,2020-07-29 07:00:00.000000,0.014
61,2020-07-29 08:00:00.000000,2.801
62,2020-07-29 08:00:00.000000,0.5
72,2020-07-29 08:00:00.000000,0.048
61,2020-07-29 09:00:00.000000,4.606
62,2020-07-29 09:00:00.000000,0.889
72,2020-07-29 09:00:00.000000,0.349
61,2020-07-29 10:00:00.000000,6.085
62,2020-07-29 10:00:00.000000,1.116
72,2020-07-29 10:00:00.000000,0.769
61,2020-07-29 11:00:00.000000,4.771
62,2020-07-29 11:00:00.000000,0.815
72,2020-07-29 11:00:00.000000,0.827
61,2020-07-29 12:00:00.000000,5.328
62,2020-07-29 12:00:00.000000,0.899
72,2020-07-29 12:00:00.000000,0.748
61,2020-07-29 13:00:00.000000,0
62,2020-07-29 13:00:00.000000,1.132
72,2020-07-29 13:00:00.000000,0.65
61,2020-07-29 14:00:00.000000,5.292
62,2020-07-29 14:00:00.000000,1.461
72,2020-07-29 14:00:00.000000,0.597
61,2020-07-29 15:00:00.000000,5.315
62,2020-07-29 15:00:00.000000,1.259
72,2020-07-29 15:00:00.000000,0.215
61,2020-07-29 16:00:00.000000,3.382
62,2020-07-29 16:00:00.000000,0.886
72,2020-07-29 16:00:00.000000,0.145
61,2020-07-29 17:00:00.000000,2.342
62,2020-07-29 17:00:00.000000,0.536
72,2020-07-29 17:00:00.000000,0.054
61,2020-07-29 18:00:00.000000,0.465
62,2020-07-29 18:00:00.000000,0.077
72,2020-07-29 18:00:00.000000,0.029
61,2020-07-29 19:00:00.000000,0.021
62,2020-07-29 19:00:00.000000,0.004
72,2020-07-29 19:00:00.000000,0.001
61,2020-07-29 20:00:00.000000,0
62,2020-07-29 20:00:00.000000,0
72,2020-07-29 20:00:00.000000,0
61,2020-07-29 21:00:00.000000,0
62,2020-07-29 21:00:00.000000,0
72,2020-07-29 21:00:00.000000,0
61,2020-07-29 22:00:00.000000,0
62,2020-07-29 22:00:00.000000,0
72,2020-07-29 22:00:00.000000,0
61,2020-07-29 23:00:00.000000,0
62,2020-07-29 23:00:00.000000,0
72,2020-07-29 23:00:00.000000,0
61,2020-07-30 00:00:00.000000,0
62,2020-07-30 00:00:00.000000,0
72,2020-07-30 00:00:00.000000,0
61,2020-07-30 01:00:00.000000,0
62,2020-07-30 01:00:00.000000,0
72,2020-07-30 01:00:00.000000,0
61,2020-07-30 02:00:00.000000,0
62,2020-07-30 02:00:00.000000,0
72,2020-07-30 02:00:00.000000,0
61,2020-07-30 03:00:00.000000,0
62,2020-07-30 03:00:00.000000,0
72,2020-07-30 03:00:00.000000,0
61,2020-07-30 04:00:00.000000,0
62,2020-07-30 04:00:00.000000,0
72,2020-07-30 04:00:00.000000,0
61,2020-07-30 05:00:00.000000,0
62,2020-07-30 05:00:00.000000,0
72,2020-07-30 05:00:00.000000,0
61,2020-07-30 06:00:00.000000,0
62,2020-07-30 06:00:00.000000,0
72,2020-07-30 06:00:00.000000,0
61,2020-07-30 07:00:00.000000,0.188
62,2020-07-30 07:00:00.000000,0.037
72,2020-07-30 07:00:00.000000,0.011
61,2020-07-30 08:00:00.000000,1.436
62,2020-07-30 08:00:00.000000,0.252
72,2020-07-30 08:00:00.000000,0.116
61,2020-07-30 09:00:00.000000,1.915
62,2020-07-30 09:00:00.000000,0.363
72,2020-07-30 09:00:00.000000,0.22
61,2020-07-30 10:00:00.000000,3.665
62,2020-07-30 10:00:00.000000,0.801
72,2020-07-30 10:00:00.000000,0.397
61,2020-07-30 11:00:00.000000,0
62,2020-07-30 11:00:00.000000,0.885
72,2020-07-30 11:00:00.000000,0.611
61,2020-07-30 12:00:00.000000,5.783
62,2020-07-30 12:00:00.000000,1.072
72,2020-07-30 12:00:00.000000,0.685
61,2020-07-30 13:00:00.000000,5.617
62,2020-07-30 13:00:00.000000,1.228
72,2020-07-30 13:00:00.000000,0.914
61,2020-07-30 14:00:00.000000,2.267
62,2020-07-30 14:00:00.000000,0.548
72,2020-07-30 14:00:00.000000,0.44
61,2020-07-30 15:00:00.000000,0.716
62,2020-07-30 15:00:00.000000,0.231
72,2020-07-30 15:00:00.000000,0.181
61,2020-07-30 16:00:00.000000,0.282
62,2020-07-30 16:00:00.000000,0.084
72,2020-07-30 16:00:00.000000,0.083
61,2020-07-30 17:00:00.000000,0.544
62,2020-07-30 17:00:00.000000,0.111
72,2020-07-30 17:00:00.000000,0.014
61,2020-07-30 18:00:00.000000,0.516
62,2020-07-30 18:00:00.000000,0.077
72,2020-07-30 18:00:00.000000,0.011
61,2020-07-30 19:00:00.000000,0.008
62,2020-07-30 19:00:00.000000,0.001
72,2020-07-30 19:00:00.000000,0
61,2020-07-30 20:00:00.000000,0
62,2020-07-30 20:00:00.000000,0
72,2020-07-30 20:00:00.000000,0
61,2020-07-30 21:00:00.000000,0
62,2020-07-30 21:00:00.000000,0
72,2020-07-30 21:00:00.000000,0
61,2020-07-30 22:00:00.000000,0
62,2020-07-30 22:00:00.000000,0
72,2020-07-30 22:00:00.000000,0
61,2020-07-30 23:00:00.000000,0
62,2020-07-30 23:00:00.000000,0
72,2020-07-30 23:00:00.000000,0
61,2020-07-31 00:00:00.000000,0
62,2020-07-31 00:00:00.000000,0
72,2020-07-31 00:00:00.000000,0
61,2020-07-31 01:00:00.000000,0
62,2020-07-31 01:00:00.000000,0
72,2020-07-31 01:00:00.000000,0
61,2020-07-31 02:00:00.000000,0
62,2020-07-31 02:00:00.000000,0
72,2020-07-31 02:00:00.000000,0
61,2020-07-31 03:00:00.000000,0
62,2020-07-31 03:00:00.000000,0
72,2020-07-31 03:00:00.000000,0
61,2020-07-31 04:00:00.000000,0
62,2020-07-31 04:00:00.000000,0
72,2020-07-31 04:00:00.000000,0
61,2020-07-31 05:00:00.000000,0
62,2020-07-31 05:00:00.000000,0
72,2020-07-31 05:00:00.000000,0
61,2020-07-31 06:00:00.000000,0
62,2020-07-31 06:00:00.000000,0
72,2020-07-31 06:00:00.000000,0
61,2020-07-31 07:00:00.000000,0.596
62,2020-07-31 07:00:00.000000,0.092
72,2020-07-31 07:00:00.000000,0.021
61,2020-07-31 08:00:00.000000,2.852
62,2020-07-31 08:00:00.000000,0.505
72,2020-07-31 08:00:00.000000,0.056
61,2020-07-31 09:00:00.000000,4.798
62,2020-07-31 09:00:00.000000,0.912
72,2020-07-31 09:00:00.000000,0.319
61,2020-07-31 10:00:00.000000,5.893
62,2020-07-31 10:00:00.000000,0.97
72,2020-07-31 10:00:00.000000,0.747
61,2020-07-31 11:00:00.000000,6.016
62,2020-07-31 11:00:00.000000,1.473
72,2020-07-31 11:00:00.000000,0.856
61,2020-07-31 12:00:00.000000,4.273
62,2020-07-31 12:00:00.000000,0.882
72,2020-07-31 12:00:00.000000,0.745
61,2020-07-31 13:00:00.000000,1.7
62,2020-07-31 13:00:00.000000,0.329
72,2020-07-31 13:00:00.000000,0.256
61,2020-07-31 14:00:00.000000,2.469
62,2020-07-31 14:00:00.000000,0.528
72,2020-07-31 14:00:00.000000,0.269
61,2020-07-31 15:00:00.000000,4.139
62,2020-07-31 15:00:00.000000,0.975
72,2020-07-31 15:00:00.000000,0.146
61,2020-07-31 16:00:00.000000,3.806
62,2020-07-31 16:00:00.000000,0.895
72,2020-07-31 16:00:00.000000,0.213
61,2020-07-31 17:00:00.000000,2.454
62,2020-07-31 17:00:00.000000,0.44
72,2020-07-31 17:00:00.000000,0.048
61,2020-07-31 18:00:00.000000,0.522
62,2020-07-31 18:00:00.000000,0.065
72,2020-07-31 18:00:00.000000,0.016
61,2020-07-31 19:00:00.000000,0.018
62,2020-07-31 19:00:00.000000,0.003
72,2020-07-31 19:00:00.000000,0
61,2020-07-31 20:00:00.000000,0
62,2020-07-31 20:00:00.000000,0
72,2020-07-31 20:00:00.000000,0
61,2020-07-31 21:00:00.000000,0
62,2020-07-31 21:00:00.000000,0
72,2020-07-31 21:00:00.000000,0
61,2020-07-31 22:00:00.000000,0
62,2020-07-31 22:00:00.000000,0
72,2020-07-31 22:00:00.000000,0
61,2020-07-31 23:00:00.000000,0
62,2020-07-31 23:00:00.000000,0
72,2020-07-31 23:00:00.000000,0
61,2020-08-01 00:00:00.000000,0
62,2020-08-01 00:00:00.000000,0
72,2020-08-01 00:00:00.000000,0
61,2020-08-01 01:00:00.000000,0
62,2020-08-01 01:00:00.000000,0
72,2020-08-01 01:00:00.000000,0
61,2020-08-01 02:00:00.000000,0
62,2020-08-01 02:00:00.000000,0
72,2020-08-01 02:00:00.000000,0
61,2020-08-01 03:00:00.000000,0
62,2020-08-01 03:00:00.000000,0
72,2020-08-01 03:00:00.000000,0
61,2020-08-01 04:00:00.000000,0
62,2020-08-01 04:00:00.000000,0
72,2020-08-01 04:00:00.000000,0
61,2020-08-01 05:00:00.000000,0
62,2020-08-01 05:00:00.000000,0
72,2020-08-01 05:00:00.000000,0
61,2020-08-01 06:00:00.000000,0
62,2020-08-01 06:00:00.000000,0
72,2020-08-01 06:00:00.000000,0
61,2020-08-01 07:00:00.000000,0.259
62,2020-08-01 07:00:00.000000,0.043
72,2020-08-01 07:00:00.000000,0.017
61,2020-08-01 08:00:00.000000,1.447
62,2020-08-01 08:00:00.000000,0.268
72,2020-08-01 08:00:00.000000,0.049
61,2020-08-01 09:00:00.000000,3.265
62,2020-08-01 09:00:00.000000,0.681
72,2020-08-01 09:00:00.000000,0.163
61,2020-08-01 10:00:00.000000,5.166
62,2020-08-01 10:00:00.000000,1.081
72,2020-08-01 10:00:00.000000,0.36
61,2020-08-01 11:00:00.000000,6.088
62,2020-08-01 11:00:00.000000,1.232
72,2020-08-01 11:00:00.000000,0.687
61,2020-08-01 12:00:00.000000,5.677
62,2020-08-01 12:00:00.000000,1.166
72,2020-08-01 12:00:00.000000,0.656
61,2020-08-01 13:00:00.000000,7.042
62,2020-08-01 13:00:00.000000,1.584
72,2020-08-01 13:00:00.000000,0.915
61,2020-08-01 14:00:00.000000,6.893
62,2020-08-01 14:00:00.000000,1.481
72,2020-08-01 14:00:00.000000,0.566
61,2020-08-01 15:00:00.000000,6.228
62,2020-08-01 15:00:00.000000,1.295
72,2020-08-01 15:00:00.000000,0.385
61,2020-08-01 16:00:00.000000,4.66
62,2020-08-01 16:00:00.000000,0.989
72,2020-08-01 16:00:00.000000,0.178
61,2020-08-01 17:00:00.000000,2.522
62,2020-08-01 17:00:00.000000,0.532
72,2020-08-01 17:00:00.000000,0.03
61,2020-08-01 18:00:00.000000,0.496
62,2020-08-01 18:00:00.000000,0.063
72,2020-08-01 18:00:00.000000,0.014
61,2020-08-01 19:00:00.000000,0.011
62,2020-08-01 19:00:00.000000,0.001
72,2020-08-01 19:00:00.000000,0
61,2020-08-01 20:00:00.000000,0
62,2020-08-01 20:00:00.000000,0
72,2020-08-01 20:00:00.000000,0
61,2020-08-01 21:00:00.000000,0
62,2020-08-01 21:00:00.000000,0
72,2020-08-01 21:00:00.000000,0
61,2020-08-01 22:00:00.000000,0
62,2020-08-01 22:00:00.000000,0
72,2020-08-01 22:00:00.000000,0
61,2020-08-01 23:00:00.000000,0
62,2020-08-01 23:00:00.000000,0
72,2020-08-01 23:00:00.000000,0
61,2020-08-02 00:00:00.000000,0
62,2020-08-02 00:00:00.000000,0
72,2020-08-02 00:00:00.000000,0
61,2020-08-02 01:00:00.000000,0
62,2020-08-02 01:00:00.000000,0
72,2020-08-02 01:00:00.000000,0
61,2020-08-02 02:00:00.000000,0
62,2020-08-02 02:00:00.000000,0
72,2020-08-02 02:00:00.000000,0
61,2020-08-02 03:00:00.000000,0
62,2020-08-02 03:00:00.000000,0
72,2020-08-02 03:00:00.000000,0
61,2020-08-02 04:00:00.000000,0
62,2020-08-02 04:00:00.000000,0
72,2020-08-02 04:00:00.000000,0
61,2020-08-02 05:00:00.000000,0
62,2020-08-02 05:00:00.000000,0
72,2020-08-02 05:00:00.000000,0
61,2020-08-02 06:00:00.000000,0
62,2020-08-02 06:00:00.000000,0
72,2020-08-02 06:00:00.000000,0
61,2020-08-02 07:00:00.000000,0.638
62,2020-08-02 07:00:00.000000,0.09
72,2020-08-02 07:00:00.000000,0.012
61,2020-08-02 08:00:00.000000,2.712
62,2020-08-02 08:00:00.000000,0.485
72,2020-08-02 08:00:00.000000,0.043
61,2020-08-02 09:00:00.000000,4.624
62,2020-08-02 09:00:00.000000,0.842
72,2020-08-02 09:00:00.000000,0.315
61,2020-08-02 10:00:00.000000,6.408
62,2020-08-02 10:00:00.000000,1.225
72,2020-08-02 10:00:00.000000,0.758
61,2020-08-02 11:00:00.000000,7.033
62,2020-08-02 11:00:00.000000,1.428
72,2020-08-02 11:00:00.000000,0.868
61,2020-08-02 12:00:00.000000,7.035
62,2020-08-02 12:00:00.000000,1.486
72,2020-08-02 12:00:00.000000,0.913
61,2020-08-02 13:00:00.000000,7.039
62,2020-08-02 13:00:00.000000,1.565
72,2020-08-02 13:00:00.000000,0.922
61,2020-08-02 14:00:00.000000,6.969
62,2020-08-02 14:00:00.000000,1.445
72,2020-08-02 14:00:00.000000,0.556
61,2020-08-02 15:00:00.000000,6.046
62,2020-08-02 15:00:00.000000,1.273
72,2020-08-02 15:00:00.000000,0.386
61,2020-08-02 16:00:00.000000,4.585
62,2020-08-02 16:00:00.000000,0.974
72,2020-08-02 16:00:00.000000,0.23
61,2020-08-02 17:00:00.000000,2.52
62,2020-08-02 17:00:00.000000,0.526
72,2020-08-02 17:00:00.000000,0.047
61,2020-08-02 18:00:00.000000,0.604
62,2020-08-02 18:00:00.000000,0.084
72,2020-08-02 18:00:00.000000,0.021
61,2020-08-02 19:00:00.000000,0.016
62,2020-08-02 19:00:00.000000,0.002
72,2020-08-02 19:00:00.000000,0
61,2020-08-02 20:00:00.000000,0
62,2020-08-02 20:00:00.000000,0
72,2020-08-02 20:00:00.000000,0
61,2020-08-02 21:00:00.000000,0
62,2020-08-02 21:00:00.000000,0
72,2020-08-02 21:00:00.000000,0
61,2020-08-02 22:00:00.000000,0
62,2020-08-02 22:00:00.000000,0
72,2020-08-02 22:00:00.000000,0
61,2020-08-02 23:00:00.000000,0
62,2020-08-02 23:00:00.000000,0
72,2020-08-02 23:00:00.000000,0
61,2020-08-03 00:00:00.000000,0
62,2020-08-03 00:00:00.000000,0
72,2020-08-03 00:00:00.000000,0
61,2020-08-03 01:00:00.000000,0
62,2020-08-03 01:00:00.000000,0
72,2020-08-03 01:00:00.000000,0
61,2020-08-03 02:00:00.000000,0
62,2020-08-03 02:00:00.000000,0
72,2020-08-03 02:00:00.000000,0
61,2020-08-03 03:00:00.000000,0
62,2020-08-03 03:00:00.000000,0
72,2020-08-03 03:00:00.000000,0
61,2020-08-03 04:00:00.000000,0
62,2020-08-03 04:00:00.000000,0
72,2020-08-03 04:00:00.000000,0
61,2020-08-03 05:00:00.000000,0
62,2020-08-03 05:00:00.000000,0
72,2020-08-03 05:00:00.000000,0
61,2020-08-03 06:00:00.000000,0
62,2020-08-03 06:00:00.000000,0
72,2020-08-03 06:00:00.000000,0
61,2020-08-03 07:00:00.000000,0.428
62,2020-08-03 07:00:00.000000,0.074
72,2020-08-03 07:00:00.000000,0.024
61,2020-08-03 08:00:00.000000,1.434
62,2020-08-03 08:00:00.000000,0.244
72,2020-08-03 08:00:00.000000,0.073
61,2020-08-03 09:00:00.000000,3.124
62,2020-08-03 09:00:00.000000,0.568
72,2020-08-03 09:00:00.000000,0.214
61,2020-08-03 10:00:00.000000,5.918
62,2020-08-03 10:00:00.000000,1.173
72,2020-08-03 10:00:00.000000,0.707
61,2020-08-03 11:00:00.000000,6.741
62,2020-08-03 11:00:00.000000,1.356
72,2020-08-03 11:00:00.000000,0.812
61,2020-08-03 12:00:00.000000,6.996
62,2020-08-03 12:00:00.000000,1.51
72,2020-08-03 12:00:00.000000,0.903
61,2020-08-03 13:00:00.000000,6.553
62,2020-08-03 13:00:00.000000,1.539
72,2020-08-03 13:00:00.000000,0.852
61,2020-08-03 14:00:00.000000,4.982
62,2020-08-03 14:00:00.000000,1.285
72,2020-08-03 14:00:00.000000,0.536
61,2020-08-03 15:00:00.000000,3.721
62,2020-08-03 15:00:00.000000,1.153
72,2020-08-03 15:00:00.000000,0.373
61,2020-08-03 16:00:00.000000,3.78
62,2020-08-03 16:00:00.000000,0.911
72,2020-08-03 16:00:00.000000,0.144
61,2020-08-03 17:00:00.000000,1.771
62,2020-08-03 17:00:00.000000,0.448
72,2020-08-03 17:00:00.000000,0.044
61,2020-08-03 18:00:00.000000,0.399
62,2020-08-03 18:00:00.000000,0.064
72,2020-08-03 18:00:00.000000,0.01
61,2020-08-03 19:00:00.000000,0.022
62,2020-08-03 19:00:00.000000,0.003
72,2020-08-03 19:00:00.000000,0
61,2020-08-03 20:00:00.000000,0
62,2020-08-03 20:00:00.000000,0
72,2020-08-03 20:00:00.000000,0
61,2020-08-03 21:00:00.000000,0
62,2020-08-03 21:00:00.000000,0
72,2020-08-03 21:00:00.000000,0
61,2020-08-04 06:00:00.000000,0
62,2020-08-04 06:00:00.000000,0
72,2020-08-04 06:00:00.000000,0
61,2020-08-04 07:00:00.000000,0.444
62,2020-08-04 07:00:00.000000,0.072
72,2020-08-04 07:00:00.000000,0.023
61,2020-08-04 08:00:00.000000,2.249
62,2020-08-04 08:00:00.000000,0.408
72,2020-08-04 08:00:00.000000,0.112
61,2020-08-04 09:00:00.000000,3.872
62,2020-08-04 09:00:00.000000,0.761
72,2020-08-04 09:00:00.000000,0.334
61,2020-08-04 10:00:00.000000,6.514
62,2020-08-04 10:00:00.000000,1.268
72,2020-08-04 10:00:00.000000,0.76
61,2020-08-04 11:00:00.000000,6.893
62,2020-08-04 11:00:00.000000,1.327
72,2020-08-04 11:00:00.000000,0.856
61,2020-08-04 12:00:00.000000,6.978
62,2020-08-04 12:00:00.000000,1.497
72,2020-08-04 12:00:00.000000,0.906
61,2020-08-04 13:00:00.000000,7.054
62,2020-08-04 13:00:00.000000,1.615
72,2020-08-04 13:00:00.000000,0.659
61,2020-08-04 14:00:00.000000,7.036
62,2020-08-04 14:00:00.000000,1.515
72,2020-08-04 14:00:00.000000,0.477
61,2020-08-04 15:00:00.000000,6.188
62,2020-08-04 15:00:00.000000,1.313
72,2020-08-04 15:00:00.000000,0.332
61,2020-08-04 16:00:00.000000,4.626
62,2020-08-04 16:00:00.000000,1.006
72,2020-08-04 16:00:00.000000,0.154
61,2020-08-04 17:00:00.000000,2.493
62,2020-08-04 17:00:00.000000,0.531
72,2020-08-04 17:00:00.000000,0.038
61,2020-08-04 18:00:00.000000,0.476
62,2020-08-04 18:00:00.000000,0.061
72,2020-08-04 18:00:00.000000,0.016
61,2020-08-04 19:00:00.000000,0.006
62,2020-08-04 19:00:00.000000,0.001
72,2020-08-04 19:00:00.000000,0
61,2020-08-04 20:00:00.000000,0
62,2020-08-04 20:00:00.000000,0
72,2020-08-04 20:00:00.000000,0
61,2020-08-04 21:00:00.000000,0
62,2020-08-04 21:00:00.000000,0
72,2020-08-04 21:00:00.000000,0
61,2020-08-04 22:00:00.000000,0
62,2020-08-04 22:00:00.000000,0
72,2020-08-04 22:00:00.000000,0
61,2020-08-04 23:00:00.000000,0
62,2020-08-04 23:00:00.000000,0
72,2020-08-04 23:00:00.000000,0
61,2020-08-05 00:00:00.000000,0
62,2020-08-05 00:00:00.000000,0
72,2020-08-05 00:00:00.000000,0
61,2020-08-05 01:00:00.000000,0
62,2020-08-05 01:00:00.000000,0
72,2020-08-05 01:00:00.000000,0
61,2020-08-05 02:00:00.000000,0
62,2020-08-05 02:00:00.000000,0
72,2020-08-05 02:00:00.000000,0
61,2020-08-05 03:00:00.000000,0
62,2020-08-05 03:00:00.000000,0
72,2020-08-05 03:00:00.000000,0
61,2020-08-05 04:00:00.000000,0
62,2020-08-05 04:00:00.000000,0
72,2020-08-05 04:00:00.000000,0
61,2020-08-05 05:00:00.000000,0
62,2020-08-05 05:00:00.000000,0
72,2020-08-05 05:00:00.000000,0
61,2020-08-05 06:00:00.000000,0
62,2020-08-05 06:00:00.000000,0
72,2020-08-05 06:00:00.000000,0
61,2020-08-05 07:00:00.000000,0.3
62,2020-08-05 07:00:00.000000,0.054
72,2020-08-05 07:00:00.000000,0.021
61,2020-08-05 08:00:00.000000,1.42
62,2020-08-05 08:00:00.000000,0.266
72,2020-08-05 08:00:00.000000,0.103
61,2020-08-05 09:00:00.000000,3.297
62,2020-08-05 09:00:00.000000,0.665
72,2020-08-05 09:00:00.000000,0.261
61,2020-08-05 10:00:00.000000,4.637
62,2020-08-05 10:00:00.000000,0.894
72,2020-08-05 10:00:00.000000,0.508
61,2020-08-05 11:00:00.000000,6.361
62,2020-08-05 11:00:00.000000,1.354
72,2020-08-05 11:00:00.000000,0.77
61,2020-08-05 12:00:00.000000,4.943
62,2020-08-05 12:00:00.000000,1.023
72,2020-08-05 12:00:00.000000,0.665
61,2020-08-05 13:00:00.000000,5.271
62,2020-08-05 13:00:00.000000,0.993
72,2020-08-05 13:00:00.000000,0.756
61,2020-08-05 14:00:00.000000,5.263
62,2020-08-05 14:00:00.000000,0.984
72,2020-08-05 14:00:00.000000,0.43
61,2020-08-05 15:00:00.000000,4.387
62,2020-08-05 15:00:00.000000,0.898
72,2020-08-05 15:00:00.000000,0.316
61,2020-08-05 16:00:00.000000,2.985
62,2020-08-05 16:00:00.000000,0.711
72,2020-08-05 16:00:00.000000,0.24
61,2020-08-05 17:00:00.000000,1.871
62,2020-08-05 17:00:00.000000,0.423
72,2020-08-05 17:00:00.000000,0.08
61,2020-08-05 18:00:00.000000,0.618
62,2020-08-05 18:00:00.000000,0.106
72,2020-08-05 18:00:00.000000,0.038
61,2020-08-05 19:00:00.000000,0.016
62,2020-08-05 19:00:00.000000,0.002
72,2020-08-05 19:00:00.000000,0
61,2020-08-05 20:00:00.000000,0
62,2020-08-05 20:00:00.000000,0
72,2020-08-05 20:00:00.000000,0
61,2020-08-05 21:00:00.000000,0
62,2020-08-05 21:00:00.000000,0
72,2020-08-05 21:00:00.000000,0
61,2020-08-05 22:00:00.000000,0
62,2020-08-05 22:00:00.000000,0
72,2020-08-05 22:00:00.000000,0
61,2020-08-05 23:00:00.000000,0
62,2020-08-05 23:00:00.000000,0
72,2020-08-05 23:00:00.000000,0
61,2020-08-06 00:00:00.000000,0
62,2020-08-06 00:00:00.000000,0
72,2020-08-06 00:00:00.000000,0
61,2020-08-06 01:00:00.000000,0
62,2020-08-06 01:00:00.000000,0
72,2020-08-06 01:00:00.000000,0
61,2020-08-06 02:00:00.000000,0
62,2020-08-06 02:00:00.000000,0
72,2020-08-06 02:00:00.000000,0
61,2020-08-06 03:00:00.000000,0
62,2020-08-06 03:00:00.000000,0
72,2020-08-06 03:00:00.000000,0
61,2020-08-06 04:00:00.000000,0
62,2020-08-06 04:00:00.000000,0
72,2020-08-06 04:00:00.000000,0
61,2020-08-06 05:00:00.000000,0
62,2020-08-06 05:00:00.000000,0
72,2020-08-06 05:00:00.000000,0
61,2020-08-06 06:00:00.000000,0
62,2020-08-06 06:00:00.000000,0
72,2020-08-06 06:00:00.000000,0
61,2020-08-06 07:00:00.000000,0.506
62,2020-08-06 07:00:00.000000,0.087
72,2020-08-06 07:00:00.000000,0.03
61,2020-08-06 08:00:00.000000,2.193
62,2020-08-06 08:00:00.000000,0.401
72,2020-08-06 08:00:00.000000,0.113
61,2020-08-06 09:00:00.000000,4.582
62,2020-08-06 09:00:00.000000,0.884
72,2020-08-06 09:00:00.000000,0.319
61,2020-08-06 10:00:00.000000,5.683
62,2020-08-06 10:00:00.000000,1.16
72,2020-08-06 10:00:00.000000,0.532
